pattern,support
"[4, 3, 2, 1, 5, 6, 8, 7, 9, 10]",2.1390384870
"[4, 3, 2, 1, 5, 6, 8, 7, 9]",2.7194437537
"[4, 3, 2, 1, 5, 6, 8, 7]",8.5794630897
"[4, 3, 2, 1, 5, 6, 8, 9, 7]",2.8037762173
"[4, 3, 2, 1, 5, 6, 9, 8, 7, 10]",2.5545319157
"[4, 3, 2, 1, 5, 6, 9, 8, 7]",2.9914398033
"[4, 3, 2, 1, 5, 6]",42.1437557368
"[4, 3, 2, 1, 5, 7, 6, 8]",2.5432495520
"[4, 3, 2, 1, 5, 7, 6]",10.8479356782
"[4, 3, 2, 1, 5, 7, 8, 6]",2.3428148928
"[4, 3, 2, 1, 5, 8, 7, 6]",3.4274094873
"[4, 3, 2, 1, 5]",71.3532861077
"[4, 3, 2, 1, 6, 5, 7]",4.4583352538
"[4, 3, 2, 1, 6, 5]",9.1400858611
"[4, 3, 2, 1, 6, 7, 5, 8]",2.3495525528
"[4, 3, 2, 1, 6, 7, 5]",5.6775973062
"[4, 3, 2, 1]",1531.3189776003
"[4, 3, 2, 5, 1]",27.9277070155
"[4, 3, 2, 5, 6, 1]",6.9220448002
"[4, 3, 2, 5, 7, 6, 1]",3.2911106703
"[4, 3, 2, 6, 5, 1]",6.3218539774
"[4, 3, 2, 6, 7, 5, 1]",3.5198513509
"[4, 3, 2, 7, 6, 5, 1]",2.2682945374
"[4, 3, 5, 1, 2, 6, 7]",2.3571477418
"[4, 3, 5, 1, 2, 6]",5.6742531727
"[4, 3, 5, 1, 2]",53.0829765872
"[4, 3, 5, 2, 1, 6]",6.8766933394
"[4, 3, 5, 2, 1, 7, 6]",2.6354240815
"[4, 3, 5, 2, 1]",108.1251461067
"[4, 3, 5, 2, 6, 1]",2.3171818194
"[4, 3, 5, 6, 1, 2, 7]",2.6012959556
"[4, 3, 5, 6, 1, 2]",8.4456362299
"[4, 3, 5, 6, 2, 1]",26.6867016113
"[4, 3, 5, 6, 7, 1, 2]",2.5305094046
"[4, 3, 5, 6, 7, 2, 1]",4.7957606365
"[4, 3, 5, 6, 7, 8, 2, 1]",2.8811824828
"[4, 3, 5, 6, 8, 7, 2, 1]",4.0062714634
"[4, 3, 5, 7, 6, 1, 2]",8.5284214163
"[4, 3, 5, 7, 6, 2, 1]",12.4732417810
"[4, 3, 5, 7, 8, 6, 1, 2]",2.2796304214
"[4, 3, 5, 7, 8, 6, 2, 1]",5.2738910027
"[4, 3, 6, 1, 2, 5]",2.7754949185
"[4, 3, 6, 1, 2, 7, 5]",2.1797214354
"[4, 3, 6, 1, 5, 2]",2.4784470763
"[4, 3, 6, 2, 1, 5]",2.0236161045
"[4, 3, 6, 2, 5, 1]",3.0266626707
"[4, 3, 6, 5, 1, 2]",10.5185562252
"[4, 3, 6, 5, 2, 1]",29.7695857859
"[4, 3, 6, 5, 7, 2, 1]",2.4416571031
"[4, 3, 6, 7, 5, 1, 2]",3.4259435053
"[4, 3, 6, 7, 5, 2, 1]",8.7067154036
"[4, 3, 6, 8, 7, 5, 2, 1]",5.2616040769
"[4, 3, 7, 6, 5, 1, 2]",2.3852586749
"[4, 3, 7, 6, 5, 2, 1]",7.4223823967
"[4, 3, 7, 8, 6, 5, 2, 1]",2.1111658970
"[4, 5, 1, 2, 3, 6, 7, 8]",3.0562280768
"[4, 5, 1, 2, 3, 6, 7]",7.2096123007
"[4, 5, 1, 2, 3, 6]",15.0625854504
"[4, 5, 1, 2, 3, 7, 6]",3.9986733395
"[4, 5, 1, 2, 3]",64.9861794789
"[4, 5, 1, 2, 6, 3]",4.4240756872
"[4, 5, 1, 2, 6, 7, 3]",2.1164170796
"[4, 5, 1, 2, 7, 6, 3]",2.2270382125
"[4, 5, 1, 3, 2, 6, 7, 8]",2.9804502997
"[4, 5, 1, 3, 2, 6, 7]",5.0124969027
"[4, 5, 1, 3, 2, 6]",5.4538155305
"[4, 5, 1, 3, 2]",42.3667888328
"[4, 5, 1, 3, 6, 2]",2.5401687750
"[4, 5, 1, 6, 2, 3]",3.1006806853
"[4, 5, 2, 1, 3, 6, 7, 8, 9]",2.4558229771
"[4, 5, 2, 1, 3, 6, 7, 8]",4.9487028813
"[4, 5, 2, 1, 3, 6, 7]",10.9101608271
"[4, 5, 2, 1, 3, 6, 8, 7]",4.0940640831
"[4, 5, 2, 1, 3, 6]",21.2178674273
"[4, 5, 2, 1, 3, 7, 6]",5.3767697141
"[4, 5, 2, 1, 3]",87.5490081996
"[4, 5, 2, 1, 6, 3]",3.8588203348
"[4, 5, 2, 3, 1, 6, 7, 8]",3.9154879374
"[4, 5, 2, 3, 1, 6, 7]",5.4245508430
"[4, 5, 2, 3, 1, 6]",8.2559557063
"[4, 5, 2, 3, 1]",113.7451528129
"[4, 5, 2, 3, 6, 1]",2.3091212633
"[4, 5, 2, 6, 1, 3, 7]",2.6165450076
"[4, 5, 2, 6, 1, 3]",3.5001833591
"[4, 5, 2, 6, 3, 1]",7.8048985276
"[4, 5, 2, 7, 6, 3, 1]",2.2100435568
"[4, 5, 3, 1, 2, 6, 7, 8, 9, 10]",3.4205835934
"[4, 5, 3, 1, 2, 6, 7, 8, 9]",4.7978366078
"[4, 5, 3, 1, 2, 6, 7, 8]",6.1778289541
"[4, 5, 3, 1, 2, 6, 7]",12.7528642724
"[4, 5, 3, 1, 2, 6, 8, 7]",2.2803111491
"[4, 5, 3, 1, 2, 6]",21.3890340868
"[4, 5, 3, 1, 2, 7, 6]",2.2493679219
"[4, 5, 3, 1, 2, 7, 8, 6]",2.2632640474
"[4, 5, 3, 1, 2]",209.7233669270
"[4, 5, 3, 1, 6, 2]",2.9262330409
"[4, 5, 3, 2, 1, 6, 7]",3.3229705831
"[4, 5, 3, 2, 1, 6]",5.9811413029
"[4, 5, 3, 2, 1]",367.1345797398
"[4, 5, 3, 6, 1, 2]",8.3200237745
"[4, 5, 3, 6, 2, 1]",13.1428627723
"[4, 5, 3, 6, 7, 2, 1]",4.1451204339
"[4, 5, 3, 7, 6, 2, 1]",2.5379884978
"[4, 5, 6, 1, 2, 3, 7]",2.3940010633
"[4, 5, 6, 1, 2, 3]",11.5931122402
"[4, 5, 6, 1, 3, 2]",8.4419913627
"[4, 5, 6, 2, 1, 3]",13.2314410835
"[4, 5, 6, 2, 3, 1]",23.0187742366
"[4, 5, 6, 3, 1, 2, 7, 8]",2.0428369769
"[4, 5, 6, 3, 1, 2, 7]",4.1253547585
"[4, 5, 6, 3, 1, 2]",38.8979674360
"[4, 5, 6, 3, 2, 1]",81.3937895137
"[4, 5, 6, 7, 2, 3, 1]",5.6176684502
"[4, 5, 6, 7, 3, 1, 2]",7.9310612203
"[4, 5, 6, 7, 3, 2, 1]",17.5296136206
"[4, 5, 6, 7, 8, 3, 1, 2]",2.8647101275
"[4, 5, 6, 7, 8, 3, 2, 1]",3.6708414617
"[4, 5, 6, 8, 7, 3, 1, 2]",2.3262761827
"[4, 5, 6, 8, 7, 3, 2, 1]",8.5463944694
"[4, 5, 6, 8, 9, 7, 3, 1, 2]",2.0614797543
"[4, 5, 6, 9, 8, 7, 3, 2, 1]",4.2400771597
"[4, 5, 7, 1, 2, 3, 6]",2.3244210533
"[4, 5, 7, 6, 1, 2, 3]",6.3867907875
"[4, 5, 7, 6, 1, 3, 2]",3.9598451871
"[4, 5, 7, 6, 2, 1, 3, 8, 9]",2.5865790670
"[4, 5, 7, 6, 2, 1, 3, 8]",2.5864668339
"[4, 5, 7, 6, 2, 1, 3]",8.0647839835
"[4, 5, 7, 6, 2, 3, 1]",10.6232705670
"[4, 5, 7, 6, 3, 1, 2]",15.2749438336
"[4, 5, 7, 6, 3, 2, 1]",28.2063675944
"[4, 5, 7, 6, 8, 3, 1, 2]",3.6817374254
"[4, 5, 7, 8, 6, 2, 1, 3]",2.1161898021
"[4, 5, 7, 8, 6, 2, 3, 1]",5.0433895513
"[4, 5, 7, 8, 6, 3, 1, 2]",5.1359480735
"[4, 5, 7, 8, 6, 3, 2, 1]",6.9444492468
"[4, 5, 7, 9, 8, 6, 2, 1, 3]",2.2956024190
"[4, 5, 8, 6, 7, 3, 1, 2]",2.4365505178
"[4, 5, 8, 6, 7, 3, 2, 1]",3.3522381777
"[4, 5, 8, 7, 6, 3, 1, 2]",4.5421521481
"[4, 5, 8, 7, 6, 3, 2, 1]",10.3865163988
"[4, 5, 8, 9, 7, 6, 3, 1, 2]",2.0892769565
"[4, 5, 8, 9, 7, 6, 3, 2, 1]",2.5982307821
"[4, 6, 1, 2, 3, 5, 7]",2.3217356633
"[4, 6, 1, 2, 3, 5]",6.3579587593
"[4, 6, 1, 2, 3, 7, 5]",2.1736221490
"[4, 6, 1, 2, 5, 3]",4.4047714089
"[4, 6, 1, 5, 3, 2]",6.7444914386
"[4, 6, 2, 1, 3, 5, 7, 8]",2.2152703686
"[4, 6, 2, 1, 3, 5, 7]",2.8664679479
"[4, 6, 2, 1, 3, 5]",8.0947219774
"[4, 6, 2, 1, 5, 3]",4.9876444838
"[4, 6, 2, 3, 1, 5]",3.2313658485
"[4, 6, 2, 3, 5, 1]",5.3048270368
"[4, 6, 2, 5, 3, 1]",3.4339760355
"[4, 6, 3, 1, 2, 5, 7, 8]",2.7128080628
"[4, 6, 3, 1, 2, 5, 7]",5.5897577919
"[4, 6, 3, 1, 2, 5, 8, 7]",2.1283655031
"[4, 6, 3, 1, 2, 5]",12.6191444154
"[4, 6, 3, 1, 5, 2]",2.5252090646
"[4, 6, 3, 2, 1, 5, 7]",2.3732117864
"[4, 6, 3, 2, 1, 5]",5.6767998932
"[4, 6, 3, 2, 5, 1]",2.0958001230
"[4, 6, 3, 5, 1, 2]",4.8873920607
"[4, 6, 3, 5, 2, 1]",15.0354541233
"[4, 6, 3, 7, 5, 2, 1]",3.5638507803
"[4, 6, 5, 1, 2, 3, 7, 8]",3.4403872341
"[4, 6, 5, 1, 2, 3, 7]",4.8155589813
"[4, 6, 5, 1, 2, 3]",23.1629132606
"[4, 6, 5, 1, 3, 2]",15.5411741536
"[4, 6, 5, 2, 1, 3, 7, 8]",5.9222100465
"[4, 6, 5, 2, 1, 3, 7, 9, 8, 10]",2.2339178658
"[4, 6, 5, 2, 1, 3, 7, 9, 8, 11, 10]",2.2340148009
"[4, 6, 5, 2, 1, 3, 7, 9, 8]",3.2104959536
"[4, 6, 5, 2, 1, 3, 7]",7.6240976304
"[4, 6, 5, 2, 1, 3]",30.1814918030
"[4, 6, 5, 2, 3, 1]",36.3592569069
"[4, 6, 5, 3, 1, 2, 7]",3.1924078836
"[4, 6, 5, 3, 1, 2]",71.3484620695
"[4, 6, 5, 3, 2, 1]",102.7997012181
"[4, 6, 5, 7, 2, 1, 3]",3.3164177570
"[4, 6, 5, 7, 3, 1, 2]",7.5043967340
"[4, 6, 5, 7, 3, 2, 1]",7.9232930260
"[4, 6, 5, 7, 8, 3, 2, 1]",2.2923111306
"[4, 6, 5, 8, 7, 3, 2, 1]",2.3205531537
"[4, 6, 7, 2, 3, 1, 5]",2.4529379647
"[4, 6, 7, 5, 1, 2, 3]",4.4608663363
"[4, 6, 7, 5, 1, 3, 2]",3.8277185751
"[4, 6, 7, 5, 2, 1, 3]",7.2360530697
"[4, 6, 7, 5, 2, 3, 1]",11.3652244239
"[4, 6, 7, 5, 3, 1, 2]",18.3743664624
"[4, 6, 7, 5, 3, 2, 1]",26.3901074309
"[4, 6, 7, 8, 5, 3, 1, 2]",2.9243378433
"[4, 6, 7, 8, 5, 3, 2, 1]",5.5425473823
"[4, 6, 7, 9, 8, 5, 3, 2, 1]",3.6247246722
"[4, 6, 8, 5, 7, 3, 2, 1]",3.5839195689
"[4, 6, 8, 7, 3, 5, 2, 1]",2.4779180952
"[4, 6, 8, 7, 5, 1, 2, 3]",3.6550764050
"[4, 6, 8, 7, 5, 2, 1, 3]",4.7156396126
"[4, 6, 8, 7, 5, 2, 3, 1]",3.7590660319
"[4, 6, 8, 7, 5, 3, 1, 2]",7.2045025947
"[4, 6, 8, 7, 5, 3, 2, 1]",5.8477552583
"[4, 6, 8, 9, 7, 5, 3, 2, 1]",2.6368067720
"[4, 6, 9, 8, 7, 5, 3, 1, 2]",2.1370820997
"[4, 7, 3, 1, 2, 5, 6]",2.8106911920
"[4, 7, 3, 2, 6, 5, 1]",2.4613666658
"[4, 7, 5, 3, 6, 2, 1]",3.7254365643
"[4, 7, 5, 6, 1, 3, 2]",3.1161687350
"[4, 7, 5, 6, 2, 1, 3]",2.9976736427
"[4, 7, 5, 6, 2, 3, 1]",3.5987128892
"[4, 7, 5, 6, 3, 1, 2]",7.7993377133
"[4, 7, 5, 6, 3, 2, 1]",13.1267039511
"[4, 7, 5, 8, 6, 1, 3, 2]",2.2524517967
"[4, 7, 6, 3, 1, 2, 5]",3.5251244131
"[4, 7, 6, 3, 2, 5, 1]",2.4438297278
"[4, 7, 6, 3, 5, 2, 1]",8.7614127150
"[4, 7, 6, 5, 1, 2, 3]",5.1241154934
"[4, 7, 6, 5, 1, 3, 2]",2.4670457652
"[4, 7, 6, 5, 2, 1, 3]",6.4908916794
"[4, 7, 6, 5, 2, 3, 1]",4.0930374344
"[4, 7, 6, 5, 3, 1, 2]",14.4539177077
"[4, 7, 6, 5, 3, 2, 1]",31.6135052186
"[4, 7, 6, 5, 8, 3, 2, 1]",2.1634913219
"[4, 7, 6, 8, 5, 3, 1, 2]",2.1933562216
"[4, 7, 6, 8, 5, 3, 2, 1]",4.1194012518
"[4, 7, 8, 10, 9, 5, 6, 3, 1, 2]",2.1174233752
"[4, 7, 8, 3, 5, 6, 2, 1]",2.2288872848
"[4, 7, 8, 5, 6, 3, 1, 2]",3.4639393787
"[4, 7, 8, 5, 6, 3, 2, 1]",5.6847091598
"[4, 7, 8, 6, 3, 5, 2, 1]",2.4567343967
"[4, 7, 8, 6, 5, 1, 2, 3]",5.5012971719
"[4, 7, 8, 6, 5, 3, 1, 2]",3.4621725982
"[4, 7, 8, 6, 5, 3, 2, 1]",6.6764774361
"[4, 7, 8, 9, 6, 5, 3, 2, 1]",3.1655699973
"[4, 7, 9, 8, 5, 6, 3, 2, 1]",2.7652302945
"[4, 7, 9, 8, 6, 5, 1, 2, 3]",2.0662453812
"[4, 8, 5, 7, 6, 3, 1, 2]",2.0106799895
"[4, 8, 6, 5, 7, 3, 2, 1]",2.5295946774
"[4, 8, 6, 7, 5, 3, 2, 1]",4.2612829857
"[4, 8, 7, 5, 6, 3, 2, 1]",2.3961626944
"[4, 8, 7, 6, 5, 3, 1, 2]",3.4136822225
"[4, 8, 7, 6, 5, 3, 2, 1]",6.0367319378
"[5, 1, 2, 3, 4, 6, 7, 8, 9]",3.3320895375
"[5, 1, 2, 3, 4, 6, 7, 8]",10.4394358663
"[5, 1, 2, 3, 4, 6, 7, 9, 8]",5.6564186596
"[5, 1, 2, 3, 4, 6, 7]",19.7300621957
"[5, 1, 2, 3, 4, 6, 8, 7, 9]",2.9639370252
"[5, 1, 2, 3, 4, 6, 8, 7]",4.7605875006
"[5, 1, 2, 3, 4, 6]",30.5846365484
"[5, 1, 2, 3, 4, 7, 6, 8]",2.7272090894
"[5, 1, 2, 3, 4, 7, 6]",4.2159965680
"[5, 1, 2, 3, 4]",76.6138073590
"[5, 1, 2, 3, 6, 4]",10.3364296140
"[5, 1, 2, 3, 6, 7, 4]",2.2474401149
"[5, 1, 2, 3, 7, 8, 6, 4]",2.4808704141
"[5, 1, 2, 4, 3, 6, 7, 8]",3.2892372898
"[5, 1, 2, 4, 3, 6, 7, 9, 8]",2.4393279655
"[5, 1, 2, 4, 3, 6, 7]",5.8565557607
"[5, 1, 2, 4, 3, 6]",9.6922139853
"[5, 1, 2, 4, 3]",50.3083695799
"[5, 1, 2, 4, 6, 3]",8.3567591712
"[5, 1, 2, 6, 3, 4, 7, 8]",2.0759083490
"[5, 1, 2, 6, 3, 4, 7]",2.0758182743
"[5, 1, 2, 6, 3, 4]",5.5473696620
"[5, 1, 2, 6, 4, 3]",5.7075591712
"[5, 1, 2, 6, 7, 4, 3]",3.1319496437
"[5, 1, 2, 7, 6, 3, 4]",2.2682523770
"[5, 1, 3, 2, 4, 6, 7, 8, 9]",2.6760471980
"[5, 1, 3, 2, 4, 6, 7, 8]",5.8035742778
"[5, 1, 3, 2, 4, 6, 7]",14.3357102882
"[5, 1, 3, 2, 4, 6]",17.4592437972
"[5, 1, 3, 2, 4, 7, 8, 6]",4.6689158882
"[5, 1, 3, 2, 4]",41.3568775030
"[5, 1, 3, 4, 2, 6, 7]",4.0653473143
"[5, 1, 3, 4, 2, 6]",8.3555786810
"[5, 1, 3, 4, 2, 7, 6]",3.3234114096
"[5, 1, 3, 4, 2]",41.8153657085
"[5, 1, 3, 4, 6, 2]",4.0110755441
"[5, 1, 3, 6, 4, 2]",6.9379351026
"[5, 1, 3, 7, 6, 4, 2]",4.0942657033
"[5, 1, 3, 8, 7, 4, 2, 6]",2.5853768174
"[5, 1, 4, 2, 3, 6, 7]",2.4029169304
"[5, 1, 4, 2, 3, 6]",6.7364985131
"[5, 1, 4, 2, 3, 7, 6]",2.6613245192
"[5, 1, 4, 2, 3]",22.5931865327
"[5, 1, 4, 3, 2, 6, 7, 8]",3.2885120732
"[5, 1, 4, 3, 2, 6, 7]",5.8415802370
"[5, 1, 4, 3, 2, 6]",9.1827645294
"[5, 1, 4, 3, 2, 7, 6]",2.3572531738
"[5, 1, 4, 3, 2]",44.6953330896
"[5, 1, 4, 6, 3, 2]",2.6691511257
"[5, 1, 6, 2, 3, 4]",3.0648180980
"[5, 1, 6, 4, 3, 2]",2.4661154714
"[5, 2, 1, 3, 4, 6, 7, 8, 9, 10, 11]",2.3102127015
"[5, 2, 1, 3, 4, 6, 7, 8, 9, 10]",3.4799654455
"[5, 2, 1, 3, 4, 6, 7, 8, 9]",6.1570587144
"[5, 2, 1, 3, 4, 6, 7, 8]",15.2234673129
"[5, 2, 1, 3, 4, 6, 7, 9, 8, 10, 11]",2.9814904983
"[5, 2, 1, 3, 4, 6, 7, 9, 8, 10]",2.9813611298
"[5, 2, 1, 3, 4, 6, 7, 9, 8]",5.1979606964
"[5, 2, 1, 3, 4, 6, 7]",21.3229933542
"[5, 2, 1, 3, 4, 6, 8, 7]",2.3188195744
"[5, 2, 1, 3, 4, 6]",31.5062234646
"[5, 2, 1, 3, 4, 7, 6, 8, 9]",2.5100769846
"[5, 2, 1, 3, 4, 7, 6, 8]",4.0145842968
"[5, 2, 1, 3, 4, 7, 6]",7.5897035003
"[5, 2, 1, 3, 4, 8, 7, 6]",2.1339850238
"[5, 2, 1, 3, 4]",99.1894831356
"[5, 2, 1, 3, 6, 4, 7, 8]",2.1699178661
"[5, 2, 1, 3, 6, 4, 7]",3.0068786026
"[5, 2, 1, 3, 6, 4]",14.2912365145
"[5, 2, 1, 3, 6, 7, 4]",2.7242853915
"[5, 2, 1, 3, 6, 8, 7, 4]",2.6346439112
"[5, 2, 1, 3, 7, 4, 6]",2.4978657596
"[5, 2, 1, 3, 7, 6, 4, 8, 9]",2.7847591707
"[5, 2, 1, 3, 7, 6, 4, 8]",2.7846383385
"[5, 2, 1, 3, 7, 6, 4]",3.2279929302
"[5, 2, 1, 4, 3, 6, 7, 8]",3.5909394090
"[5, 2, 1, 4, 3, 6, 7]",7.9693885287
"[5, 2, 1, 4, 3, 6, 8, 7]",3.0344441343
"[5, 2, 1, 4, 3, 6]",17.2266883321
"[5, 2, 1, 4, 3, 7, 6, 8]",2.3720500464
"[5, 2, 1, 4, 3, 7, 6]",3.4727557547
"[5, 2, 1, 4, 3]",65.6617351863
"[5, 2, 1, 4, 6, 3]",3.5480159242
"[5, 2, 1, 6, 3, 4]",3.9312213140
"[5, 2, 1, 6, 4, 3]",7.1643139524
"[5, 2, 3, 1, 4, 6, 7, 8, 9]",2.6621785899
"[5, 2, 3, 1, 4, 6, 7, 8]",3.2058635052
"[5, 2, 3, 1, 4, 6, 7]",6.9825924849
"[5, 2, 3, 1, 4, 6, 8, 7]",2.2024723234
"[5, 2, 3, 1, 4, 6]",11.9903089758
"[5, 2, 3, 1, 4, 7, 6]",2.7396834813
"[5, 2, 3, 1, 4]",50.8852461228
"[5, 2, 3, 1, 6, 4]",3.7784507637
"[5, 2, 3, 4, 1]",63.8846069922
"[5, 2, 3, 4, 6, 1]",2.2625980528
"[5, 2, 3, 6, 4, 1]",9.6327121663
"[5, 2, 3, 6, 7, 4, 1]",3.3596190435
"[5, 2, 3, 7, 6, 1, 4]",2.0580438333
"[5, 2, 3, 7, 8, 6, 4, 1]",2.7066411088
"[5, 2, 4, 1, 3, 6, 7, 8, 9]",2.1951694301
"[5, 2, 4, 1, 3, 6, 7, 8]",3.6484473162
"[5, 2, 4, 1, 3, 6, 7]",6.4962345397
"[5, 2, 4, 1, 3, 6]",14.2249706156
"[5, 2, 4, 1, 3, 7, 6, 8]",2.6220206877
"[5, 2, 4, 1, 3, 7, 6]",2.6219069168
"[5, 2, 4, 1, 3]",36.0669998710
"[5, 2, 4, 3, 1, 6]",3.0918130127
"[5, 2, 4, 3, 1]",73.7726227876
"[5, 2, 4, 3, 6, 1]",3.9771140317
"[5, 2, 4, 6, 1, 3]",2.4639051029
"[5, 2, 4, 6, 3, 1]",9.6735316058
"[5, 2, 4, 7, 6, 3, 1]",3.3822595752
"[5, 2, 6, 1, 3, 4]",3.5723066702
"[5, 2, 6, 3, 1, 4]",4.8316872687
"[5, 2, 6, 3, 4, 1]",4.6552239277
"[5, 2, 6, 4, 3, 1]",8.3437975019
"[5, 3, 1, 2, 4, 6, 7, 8, 9]",3.2521456737
"[5, 3, 1, 2, 4, 6, 7, 8]",7.8097711458
"[5, 3, 1, 2, 4, 6, 7, 9, 8]",2.0152445968
"[5, 3, 1, 2, 4, 6, 7]",20.4111989913
"[5, 3, 1, 2, 4, 6, 8, 7]",5.0795128805
"[5, 3, 1, 2, 4, 6]",37.8217283307
"[5, 3, 1, 2, 4, 7, 6, 8]",2.4210713472
"[5, 3, 1, 2, 4, 7, 6]",9.0939562020
"[5, 3, 1, 2, 4, 7, 8, 6]",4.2515033691
"[5, 3, 1, 2, 4, 8, 6, 7, 9]",2.4988196259
"[5, 3, 1, 2, 4, 8, 6, 7]",2.4987112008
"[5, 3, 1, 2, 4, 8, 9, 7, 6]",2.0754703255
"[5, 3, 1, 2, 4]",135.7699598561
"[5, 3, 1, 2, 6, 4]",9.0736213875
"[5, 3, 1, 2, 6, 7, 4]",6.1758579648
"[5, 3, 1, 2, 7, 6, 4]",4.1030663735
"[5, 3, 1, 4, 2, 6, 7]",3.6017728093
"[5, 3, 1, 4, 2, 6]",5.1872970744
"[5, 3, 1, 4, 2]",47.0541809527
"[5, 3, 1, 4, 6, 2]",3.1466714215
"[5, 3, 1, 4, 7, 6, 2]",2.2186046032
"[5, 3, 1, 6, 4, 2]",4.3713893686
"[5, 3, 2, 1, 4, 6, 7, 8, 9]",2.1613619755
"[5, 3, 2, 1, 4, 6, 7, 8]",5.2558555891
"[5, 3, 2, 1, 4, 6, 7, 9, 8]",3.0947216780
"[5, 3, 2, 1, 4, 6, 7]",12.1685658517
"[5, 3, 2, 1, 4, 6, 8, 7, 9, 10]",2.5268372496
"[5, 3, 2, 1, 4, 6, 8, 7, 9]",2.5267276088
"[5, 3, 2, 1, 4, 6, 8, 7]",4.0462387769
"[5, 3, 2, 1, 4, 6]",28.2449611329
"[5, 3, 2, 1, 4, 7, 6, 8, 9]",2.1678724565
"[5, 3, 2, 1, 4, 7, 6, 8]",4.4471489801
"[5, 3, 2, 1, 4, 7, 6]",10.2477786719
"[5, 3, 2, 1, 4, 7, 8, 6]",2.3593641279
"[5, 3, 2, 1, 4, 8, 7, 6]",4.3324645608
"[5, 3, 2, 1, 4]",86.2312599404
"[5, 3, 2, 1, 6, 4]",5.4518405568
"[5, 3, 2, 4, 1, 6, 7, 8, 9]",2.3502946339
"[5, 3, 2, 4, 1, 6, 7, 8]",2.9938167280
"[5, 3, 2, 4, 1, 6, 7]",4.6543266060
"[5, 3, 2, 4, 1, 6]",6.3622245682
"[5, 3, 2, 4, 1]",83.7564209282
"[5, 3, 2, 4, 6, 1]",3.4677513298
"[5, 3, 2, 4, 7, 6, 1]",2.6203995568
"[5, 3, 2, 6, 1, 4]",2.8889435454
"[5, 3, 2, 6, 4, 1]",5.6917021639
"[5, 3, 2, 6, 7, 4, 1]",2.4884318120
"[5, 3, 2, 7, 6, 4, 1]",2.1541722625
"[5, 3, 4, 1, 2, 6, 7, 8]",3.7084927419
"[5, 3, 4, 1, 2, 6, 7]",6.5804220272
"[5, 3, 4, 1, 2, 6]",10.4009422292
"[5, 3, 4, 1, 2]",110.4903331697
"[5, 3, 4, 1, 7, 6, 2]",2.3461611554
"[5, 3, 4, 2, 1, 6, 7, 8, 9]",2.3344857872
"[5, 3, 4, 2, 1, 6, 7, 8]",3.1194792324
"[5, 3, 4, 2, 1, 6, 7]",6.0771479662
"[5, 3, 4, 2, 1, 6]",8.9022050366
"[5, 3, 4, 2, 1]",252.2874823691
"[5, 3, 4, 2, 6, 1]",2.0939539757
"[5, 3, 4, 6, 1, 2]",7.0626141874
"[5, 3, 4, 6, 2, 1]",17.3780409812
"[5, 3, 4, 6, 7, 2, 1]",3.7512325351
"[5, 3, 4, 7, 6, 1, 2]",2.5930742614
"[5, 3, 4, 7, 6, 2, 1]",5.8354316184
"[5, 3, 4, 7, 8, 6, 1, 2]",2.1103430571
"[5, 3, 4, 7, 8, 6, 2, 1]",2.2909299008
"[5, 3, 6, 1, 2, 4, 7]",2.7750190491
"[5, 3, 6, 1, 2, 4]",6.4771458075
"[5, 3, 6, 1, 4, 2]",2.7311574176
"[5, 3, 6, 2, 1, 4]",3.6050262566
"[5, 3, 6, 2, 4, 1]",3.8041688888
"[5, 3, 6, 4, 1, 2]",15.5733371283
"[5, 3, 6, 4, 2, 1]",21.4590760098
"[5, 3, 6, 7, 4, 1, 2]",5.7049443775
"[5, 3, 6, 7, 4, 2, 1]",6.5399698837
"[5, 3, 6, 8, 7, 4, 2, 1]",2.7695947637
"[5, 3, 7, 4, 6, 1, 2]",2.6142193926
"[5, 3, 7, 6, 4, 1, 2]",3.7163910578
"[5, 3, 7, 6, 4, 2, 1]",9.7671593102
"[5, 4, 1, 2, 3, 6, 7, 8, 10, 9]",2.6811336093
"[5, 4, 1, 2, 3, 6, 7, 8, 9, 10]",2.4279944592
"[5, 4, 1, 2, 3, 6, 7, 8, 9]",7.6716153375
"[5, 4, 1, 2, 3, 6, 7, 8]",10.7375541765
"[5, 4, 1, 2, 3, 6, 7]",19.9248489394
"[5, 4, 1, 2, 3, 6, 8, 7]",6.7245600931
"[5, 4, 1, 2, 3, 6]",32.9990586772
"[5, 4, 1, 2, 3, 7, 6, 8]",4.1875842708
"[5, 4, 1, 2, 3, 7, 6]",6.3451913752
"[5, 4, 1, 2, 3, 8, 6, 7]",2.1578824377
"[5, 4, 1, 2, 3]",201.9140145834
"[5, 4, 1, 2, 6, 3]",7.4530013153
"[5, 4, 1, 2, 6, 7, 3]",3.7548615488
"[5, 4, 1, 3, 2, 6, 7, 8]",3.3395329143
"[5, 4, 1, 3, 2, 6, 7]",5.0049586092
"[5, 4, 1, 3, 2, 6]",6.7315946128
"[5, 4, 1, 3, 2]",128.8347063092
"[5, 4, 1, 3, 6, 2]",3.4061581503
"[5, 4, 1, 6, 3, 2]",2.9439450181
"[5, 4, 2, 1, 3, 6, 7, 8, 10, 9]",2.2988911978
"[5, 4, 2, 1, 3, 6, 7, 8, 9, 10, 11]",2.4323321103
"[5, 4, 2, 1, 3, 6, 7, 8, 9, 10]",3.8702096725
"[5, 4, 2, 1, 3, 6, 7, 8, 9]",6.1688331897
